dataset_id,isolate_id,blast_task,hit_rank,subject_sequence,query_start,query_end,subject_start,subject_end,identity,coverage,marker_spanning,nearest_marker_distance_bp
CHINA_NINGXIA_2022,SHZY55,blastn,14,JAHXML010000006.1,2104,2119,20695,20680,1.0,0.005390835579514825,False,24
CHINA_NINGXIA_2022,SHZY55,blastn,15,JAHXML010000005.1,75,99,16882,16904,0.88,0.008423180592991913,False,2044
CHINA_NINGXIA_2022,SHZY55,blastn,16,JAHXML010000005.1,1006,1021,18624,18639,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY55,blastn,17,JAHXML010000019.1,65,103,20645,20683,0.8,0.013477088948787063,False,2040
CHINA_NINGXIA_2022,SHZY56,megablast,1,JAIBCO010000014.1,1,142,142,1,0.9929600000000001,0.04784366576819407,False,2001
CHINA_NINGXIA_2022,SHZY56,blastn,1,JAIBCO010000014.1,1,142,142,1,0.9929600000000001,0.04784366576819407,False,2001
CHINA_NINGXIA_2022,SHZY56,blastn,2,JAIBCO010000006.1,55,82,11152,11125,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY56,blastn,3,JAIBCO010000088.1,57,89,2289,2321,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY56,blastn,4,JAIBCO010000034.1,72,93,5565,5586,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY56,blastn,5,JAIBCO010000026.1,2222,2238,17406,17390,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY56,blastn,6,JAIBCO010000070.1,2226,2244,6160,6142,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY56,blastn,7,JAIBCO010000059.1,61,84,1008,985,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY56,blastn,8,JAIBCO010000027.1,80,101,7292,7268,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY56,blastn,9,JAIBCO010000024.1,66,99,14952,14987,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY56,blastn,10,JAIBCO010000017.1,85,103,21818,21800,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY56,blastn,11,JAIBCO010000017.1,64,84,11813,11833,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY56,blastn,12,JAIBCO010000011.1,75,99,11619,11641,0.88,0.008423180592991913,False,2044
CHINA_NINGXIA_2022,SHZY56,blastn,13,JAIBCO010000011.1,1006,1021,13361,13376,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY57,megablast,1,JAHXMM010000027.1,1,2968,4393,1419,0.9889100000000001,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY57,blastn,1,JAHXMM010000027.1,1,2968,4393,1419,0.9889100000000001,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY57,blastn,2,JAHXMM010000013.1,55,82,2783,2756,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY57,blastn,3,JAHXMM010000013.1,1514,1532,44348,44330,0.9473699999999999,0.006401617250673854,False,611
CHINA_NINGXIA_2022,SHZY57,blastn,4,JAHXMM010000007.1,2222,2238,2520,2536,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY57,blastn,5,JAHXMM010000002.1,603,624,5294,5315,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY57,blastn,6,JAHXMM010000002.1,1736,1764,15870,15842,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY57,blastn,7,JAHXMM010000002.1,543,558,98015,98000,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY57,blastn,8,JAHXMM010000015.1,72,93,61569,61548,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY57,blastn,9,JAHXMM010000015.1,57,89,76036,76004,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY57,blastn,10,JAHXMM010000015.1,66,99,45771,45736,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY57,blastn,11,JAHXMM010000015.1,68,86,71860,71842,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY57,blastn,12,JAHXMM010000015.1,63,83,74686,74706,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY57,blastn,13,JAHXMM010000003.1,85,103,111093,111111,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY57,blastn,14,JAHXMM010000003.1,64,84,121780,121760,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY57,blastn,15,JAHXMM010000025.1,61,84,1006,983,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY57,blastn,16,JAHXMM010000016.1,2226,2244,4336,4354,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY57,blastn,17,JAHXMM010000014.1,69,99,63701,63730,0.83871,0.010444743935309973,False,2044
CHINA_NINGXIA_2022,SHZY57,blastn,18,JAHXMM010000001.1,80,101,70469,70493,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY58,blastn,1,JAIBCP010000014.1,55,82,4044,4017,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY58,blastn,2,JAIBCP010000014.1,1057,1073,9960,9944,1.0,0.0057277628032345014,False,1070
CHINA_NINGXIA_2022,SHZY58,blastn,3,JAIBCP010000083.1,63,104,1624,1664,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY58,blastn,4,JAIBCP010000079.1,57,89,875,907,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY58,blastn,5,JAIBCP010000079.1,63,83,2225,2205,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY58,blastn,6,JAIBCP010000072.1,57,89,8226,8194,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY58,blastn,7,JAIBCP010000072.1,68,86,4026,4008,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY58,blastn,8,JAIBCP010000072.1,63,83,6876,6896,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY58,blastn,9,JAIBCP010000018.1,72,93,4716,4737,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY58,blastn,10,JAIBCP010000018.1,66,99,19962,19997,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY58,blastn,11,JAIBCP010000105.1,2222,2238,2740,2756,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY58,blastn,12,JAIBCP010000001.1,603,624,15012,14991,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY58,blastn,13,JAIBCP010000001.1,2180,2196,49000,48984,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY58,blastn,14,JAIBCP010000001.1,1736,1764,4536,4564,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY58,blastn,15,JAIBCP010000087.1,61,84,1008,985,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY58,blastn,16,JAIBCP010000007.1,87,105,25744,25762,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY58,blastn,17,JAIBCP010000060.1,85,103,5099,5117,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY58,blastn,18,JAIBCP010000059.1,85,103,5102,5120,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY58,blastn,19,JAIBCP010000046.1,516,534,12758,12740,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY58,blastn,20,JAIBCP010000004.1,2226,2244,4324,4342,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY58,blastn,21,JAIBCP010000020.1,80,101,13011,12987,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY58,blastn,22,JAIBCP010000093.1,50,70,5482,5462,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY58,blastn,23,JAIBCP010000009.1,1187,1202,21851,21836,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY58,blastn,24,JAIBCP010000030.1,75,90,4781,4796,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY59,blastn,1,JAHXMN010000014.1,55,82,34109,34136,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY59,blastn,2,JAHXMN010000006.1,603,624,126131,126110,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY59,blastn,3,JAHXMN010000006.1,1736,1764,115565,115593,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY59,blastn,4,JAHXMN010000006.1,1006,1021,18508,18523,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY59,blastn,5,JAHXMN010000006.1,543,558,33317,33332,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY59,blastn,6,JAHXMN010000001.1,72,93,54179,54158,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY59,blastn,7,JAHXMN010000001.1,57,89,68677,68645,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY59,blastn,8,JAHXMN010000001.1,2222,2238,168126,168110,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY59,blastn,9,JAHXMN010000001.1,66,99,38395,38360,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY59,blastn,10,JAHXMN010000001.1,68,86,64429,64411,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY59,blastn,11,JAHXMN010000001.1,2226,2244,86840,86858,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY59,blastn,12,JAHXMN010000001.1,592,610,222164,222146,0.9473699999999999,0.006401617250673854,False,1533
CHINA_NINGXIA_2022,SHZY59,blastn,13,JAHXMN010000005.1,87,105,141706,141688,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY59,blastn,14,JAHXMN010000010.1,85,103,22480,22498,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY59,blastn,15,JAHXMN010000009.1,1371,1386,6066,6081,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY60,blastn,1,JAHXMO010000002.1,64,105,269162,269201,0.78571,0.014150943396226415,False,2038
CHINA_NINGXIA_2022,SHZY60,blastn,2,JAHXMO010000002.1,85,103,184810,184828,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY60,blastn,3,JAHXMO010000016.1,55,82,33813,33840,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY60,blastn,4,JAHXMO010000009.1,72,93,60813,60792,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY60,blastn,5,JAHXMO010000009.1,57,89,75531,75499,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY60,blastn,6,JAHXMO010000009.1,66,99,45204,45169,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY60,blastn,7,JAHXMO010000009.1,68,86,71283,71265,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY60,blastn,8,JAHXMO010000008.1,2222,2238,2139,2155,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY60,blastn,9,JAHXMO010000001.1,603,624,124685,124664,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY60,blastn,10,JAHXMO010000001.1,2180,2196,158674,158658,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY60,blastn,11,JAHXMO010000001.1,80,101,188474,188450,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY60,blastn,12,JAHXMO010000001.1,543,558,33166,33181,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY60,blastn,13,JAHXMO010000022.1,61,84,1008,985,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY60,blastn,14,JAHXMO010000010.1,2226,2244,64651,64633,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY60,blastn,15,JAHXMO010000012.1,75,90,5152,5167,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY60,blastn,16,JAHXMO010000011.1,50,70,5288,5268,0.90476,0.007075471698113208,False,2073
