dataset_id,strain,biosample,assembly_accession,genbank_accession,refseq_accession,wgs_accession,assembly_level,coverage,contig_n50,total_length,ftp_genbank,ftp_refseq
HPGP_GLOBAL,HpGP-SGP-014,SAMN19990475,GCA_034865785.1,GCA_034865785.1,,,Complete Genome,557,1609419,1609419,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/865/785/GCA_034865785.1_ASM3486578v1,
HPGP_GLOBAL,HpGP-SGP-015,SAMN19990476,GCA_034865765.1,GCA_034865765.1,,,Complete Genome,765,1688920,1688920,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/865/765/GCA_034865765.1_ASM3486576v1,
HPGP_GLOBAL,HpGP-SGP-017,SAMN19990477,GCA_034865745.1,GCA_034865745.1,,,Complete Genome,609,1659728,1659728,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/865/745/GCA_034865745.1_ASM3486574v1,
HPGP_GLOBAL,HpGP-SGP-018,SAMN19990478,GCA_034864925.1,GCA_034864925.1,,,Complete Genome,506,1634713,1634713,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/864/925/GCA_034864925.1_ASM3486492v1,
HPGP_GLOBAL,HpGP-SGP-019,SAMN19990479,GCA_034863055.1,GCA_034863055.1,,,Complete Genome,569,1590963,1590963,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/863/055/GCA_034863055.1_ASM3486305v1,
HPGP_GLOBAL,HpGP-SGP-024,SAMN19990480,GCA_034861365.1,GCA_034861365.1,,,Complete Genome,1231,1572982,1572982,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/861/365/GCA_034861365.1_ASM3486136v1,
HPGP_GLOBAL,HpGP-SGP-026,SAMN19990481,GCA_034860565.1,GCA_034860565.1,,,Complete Genome,651,1635968,1635968,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/565/GCA_034860565.1_ASM3486056v1,
HPGP_GLOBAL,HpGP-SGP-032,SAMN19990482,GCA_034860545.1,GCA_034860545.1,,,Complete Genome,889,1666714,1666714,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/545/GCA_034860545.1_ASM3486054v1,
HPGP_GLOBAL,HpGP-SGP-033,SAMN19990483,GCA_034860525.1,GCA_034860525.1,,,Complete Genome,1058,1639073,1639073,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/525/GCA_034860525.1_ASM3486052v1,
HPGP_GLOBAL,HpGP-SGP-036,SAMN19990484,GCA_034860505.1,GCA_034860505.1,,,Complete Genome,1420,1617081,1617081,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/505/GCA_034860505.1_ASM3486050v1,
HPGP_GLOBAL,HpGP-SGP-038,SAMN19990485,GCA_034860485.1,GCA_034860485.1,,,Complete Genome,977,1648626,1648626,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/485/GCA_034860485.1_ASM3486048v1,
HPGP_GLOBAL,HpGP-SPA-101,SAMN19990486,GCA_034860465.1,GCA_034860465.1,,,Complete Genome,658,1680860,1680860,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/465/GCA_034860465.1_ASM3486046v1,
HPGP_GLOBAL,HpGP-SPA-102,SAMN19990487,GCA_034860445.1,GCA_034860445.1,,,Complete Genome,726,1613450,1613450,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/445/GCA_034860445.1_ASM3486044v1,
HPGP_GLOBAL,HpGP-SPA-103,SAMN19990488,GCA_034860425.1,GCA_034860425.1,,,Complete Genome,600,1570531,1570531,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/425/GCA_034860425.1_ASM3486042v1,
HPGP_GLOBAL,HpGP-SPA-104,SAMN19990489,GCA_034860405.1,GCA_034860405.1,,,Complete Genome,561,1630461,1630461,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/405/GCA_034860405.1_ASM3486040v1,
HPGP_GLOBAL,HpGP-SPA-105,SAMN19990490,GCA_034860385.1,GCA_034860385.1,,,Complete Genome,691,1578300,1578300,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/385/GCA_034860385.1_ASM3486038v1,
HPGP_GLOBAL,HpGP-SPA-107,SAMN19990491,GCA_034860365.1,GCA_034860365.1,,,Complete Genome,801,1643944,1643944,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/365/GCA_034860365.1_ASM3486036v1,
HPGP_GLOBAL,HpGP-SPA-108,SAMN19990492,GCA_034860345.1,GCA_034860345.1,,,Complete Genome,1031,1615293,1615293,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/345/GCA_034860345.1_ASM3486034v1,
HPGP_GLOBAL,HpGP-SPA-110,SAMN19990493,GCA_034860325.1,GCA_034860325.1,,,Complete Genome,750,1567837,1567837,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/325/GCA_034860325.1_ASM3486032v1,
HPGP_GLOBAL,HpGP-SPA-111,SAMN19990494,GCA_034860305.1,GCA_034860305.1,,,Complete Genome,909,1570816,1570816,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/305/GCA_034860305.1_ASM3486030v1,
HPGP_GLOBAL,HpGP-SPA-201,SAMN19990495,GCA_034860285.1,GCA_034860285.1,,,Complete Genome,1499,1676894,1676894,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/285/GCA_034860285.1_ASM3486028v1,
HPGP_GLOBAL,HpGP-SPA-202,SAMN19990496,GCA_034860265.1,GCA_034860265.1,,,Complete Genome,1422,1688307,1688307,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/265/GCA_034860265.1_ASM3486026v1,
HPGP_GLOBAL,HpGP-SPA-203,SAMN19990497,GCA_034860245.1,GCA_034860245.1,,,Complete Genome,1066,1617854,1617854,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/245/GCA_034860245.1_ASM3486024v1,
HPGP_GLOBAL,HpGP-SPA-204,SAMN19990498,GCA_034860225.1,GCA_034860225.1,,,Complete Genome,1221,1602682,1602682,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/225/GCA_034860225.1_ASM3486022v1,
HPGP_GLOBAL,HpGP-SPA-205,SAMN19990499,GCA_034860205.1,GCA_034860205.1,,,Complete Genome,1642,1576095,1576095,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/205/GCA_034860205.1_ASM3486020v1,
HPGP_GLOBAL,HpGP-SPA-206,SAMN19990500,GCA_034860185.1,GCA_034860185.1,,,Complete Genome,1004,1594754,1594754,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/185/GCA_034860185.1_ASM3486018v1,
HPGP_GLOBAL,HpGP-SPA-207,SAMN19990501,GCA_034860165.1,GCA_034860165.1,,,Complete Genome,1217,1644861,1644861,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/165/GCA_034860165.1_ASM3486016v1,
HPGP_GLOBAL,HpGP-SPA-209,SAMN19990502,GCA_034860145.1,GCA_034860145.1,,,Complete Genome,1399,1630938,1630938,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/145/GCA_034860145.1_ASM3486014v1,
HPGP_GLOBAL,HpGP-SPA-210,SAMN19990503,GCA_034860125.1,GCA_034860125.1,,,Complete Genome,1358,1587919,1587919,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/125/GCA_034860125.1_ASM3486012v1,
HPGP_GLOBAL,HpGP-SPA-301,SAMN19990504,GCA_034860105.1,GCA_034860105.1,,,Complete Genome,1465,1659411,1659411,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/105/GCA_034860105.1_ASM3486010v1,
HPGP_GLOBAL,HpGP-SPA-302,SAMN19990505,GCA_034860085.1,GCA_034860085.1,,,Complete Genome,1356,1633457,1633457,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/085/GCA_034860085.1_ASM3486008v1,
HPGP_GLOBAL,HpGP-SPA-303,SAMN19990506,GCA_034860065.1,GCA_034860065.1,,,Complete Genome,1386,1620854,1620854,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/065/GCA_034860065.1_ASM3486006v1,
HPGP_GLOBAL,HpGP-SPA-304,SAMN19990507,GCA_034860045.1,GCA_034860045.1,,,Complete Genome,967,1627230,1627230,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/045/GCA_034860045.1_ASM3486004v1,
HPGP_GLOBAL,HpGP-SPA-305,SAMN19990508,GCA_034860025.1,GCA_034860025.1,,,Complete Genome,1647,1665805,1665805,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/025/GCA_034860025.1_ASM3486002v1,
HPGP_GLOBAL,HpGP-SPA-306,SAMN19990509,GCA_034860005.1,GCA_034860005.1,,,Complete Genome,1519,1663034,1663034,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/860/005/GCA_034860005.1_ASM3486000v1,
HPGP_GLOBAL,HpGP-SPA-307,SAMN19990510,GCA_034859985.1,GCA_034859985.1,,,Complete Genome,1172,1573264,1573264,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/985/GCA_034859985.1_ASM3485998v1,
HPGP_GLOBAL,HpGP-SPA-308,SAMN19990511,GCA_034859965.1,GCA_034859965.1,,,Complete Genome,1260,1597856,1597856,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/965/GCA_034859965.1_ASM3485996v1,
HPGP_GLOBAL,HpGP-SPA-309,SAMN19990512,GCA_034859945.1,GCA_034859945.1,,,Complete Genome,1692,1671245,1671245,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/945/GCA_034859945.1_ASM3485994v1,
HPGP_GLOBAL,HpGP-SPA-310,SAMN19990513,GCA_034859925.1,GCA_034859925.1,,,Complete Genome,1455,1574831,1574831,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/925/GCA_034859925.1_ASM3485992v1,
HPGP_GLOBAL,HpGP-SPA-311,SAMN19990514,GCA_034859905.1,GCA_034859905.1,,,Complete Genome,1237,1619032,1619032,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/905/GCA_034859905.1_ASM3485990v1,
HPGP_GLOBAL,HpGP-SPA-312,SAMN19990515,GCA_034859885.1,GCA_034859885.1,,,Complete Genome,610,1660119,1660119,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/885/GCA_034859885.1_ASM3485988v1,
HPGP_GLOBAL,HpGP-SPA-313,SAMN19990516,GCA_034859865.1,GCA_034859865.1,,,Complete Genome,985,1708308,1708308,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/865/GCA_034859865.1_ASM3485986v1,
HPGP_GLOBAL,HpGP-SPA-314,SAMN19990517,GCA_034859845.1,GCA_034859845.1,,,Complete Genome,1010,1674867,1674867,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/845/GCA_034859845.1_ASM3485984v1,
HPGP_GLOBAL,HpGP-SPA-315,SAMN19990518,GCA_034859825.1,GCA_034859825.1,,,Complete Genome,966,1639320,1639320,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/825/GCA_034859825.1_ASM3485982v1,
HPGP_GLOBAL,HpGP-SPA-316,SAMN19990519,GCA_034859805.1,GCA_034859805.1,,,Complete Genome,1114,1639067,1639067,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/805/GCA_034859805.1_ASM3485980v1,
HPGP_GLOBAL,HpGP-SPA-317,SAMN19990520,GCA_034859785.1,GCA_034859785.1,,,Complete Genome,907,1654233,1654233,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/785/GCA_034859785.1_ASM3485978v1,
HPGP_GLOBAL,HpGP-SPA-318,SAMN19990521,GCA_034859765.1,GCA_034859765.1,,,Complete Genome,1415,1678202,1678202,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/765/GCA_034859765.1_ASM3485976v1,
HPGP_GLOBAL,HpGP-SPA-319,SAMN19990522,GCA_034859745.1,GCA_034859745.1,,,Complete Genome,1358,1722088,1722088,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/745/GCA_034859745.1_ASM3485974v1,
HPGP_GLOBAL,HpGP-SPA-320,SAMN19990523,GCA_034859725.1,GCA_034859725.1,,,Complete Genome,835,1706210,1706210,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/725/GCA_034859725.1_ASM3485972v1,
HPGP_GLOBAL,HpGP-SPA-321,SAMN19990524,GCA_034859705.1,GCA_034859705.1,,,Complete Genome,841,1679943,1679943,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/705/GCA_034859705.1_ASM3485970v1,
HPGP_GLOBAL,HpGP-SPA-322,SAMN19990525,GCA_034859685.1,GCA_034859685.1,,,Complete Genome,1223,1648827,1648827,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/685/GCA_034859685.1_ASM3485968v1,
HPGP_GLOBAL,HpGP-SPA-323,SAMN19990526,GCA_034859525.1,GCA_034859525.1,,,Complete Genome,981,1697314,1697314,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/525/GCA_034859525.1_ASM3485952v1,
HPGP_GLOBAL,HpGP-SPA-324,SAMN19990527,GCA_034859505.1,GCA_034859505.1,,,Complete Genome,715,1586150,1586150,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/505/GCA_034859505.1_ASM3485950v1,
HPGP_GLOBAL,HpGP-SPA-325,SAMN19990528,GCA_034859485.1,GCA_034859485.1,,,Complete Genome,1026,1678923,1678923,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/485/GCA_034859485.1_ASM3485948v1,
HPGP_GLOBAL,HpGP-SPA-401,SAMN19990529,GCA_034859015.1,GCA_034859015.1,,,Complete Genome,1343,1606438,1606438,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/859/015/GCA_034859015.1_ASM3485901v1,
HPGP_GLOBAL,HpGP-SPA-402,SAMN19990530,GCA_034858935.1,GCA_034858935.1,,,Complete Genome,747,1695558,1695558,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/935/GCA_034858935.1_ASM3485893v1,
HPGP_GLOBAL,HpGP-SPA-403,SAMN19990531,GCA_034858915.1,GCA_034858915.1,,,Complete Genome,1575,1656569,1656569,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/915/GCA_034858915.1_ASM3485891v1,
HPGP_GLOBAL,HpGP-SPA-404,SAMN19990532,GCA_034858895.1,GCA_034858895.1,,,Complete Genome,1271,1621300,1621300,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/895/GCA_034858895.1_ASM3485889v1,
HPGP_GLOBAL,HpGP-SPA-405,SAMN19990533,GCA_034858875.1,GCA_034858875.1,,,Complete Genome,1126,1699624,1699624,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/875/GCA_034858875.1_ASM3485887v1,
HPGP_GLOBAL,HpGP-SPA-406,SAMN19990534,GCA_034858855.1,GCA_034858855.1,,,Complete Genome,1730,1624145,1624145,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/855/GCA_034858855.1_ASM3485885v1,
HPGP_GLOBAL,HpGP-SPA-407,SAMN19990535,GCA_034858835.1,GCA_034858835.1,,,Complete Genome,1033,1648481,1648481,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/835/GCA_034858835.1_ASM3485883v1,
HPGP_GLOBAL,HpGP-SPA-409,SAMN19990536,GCA_034858815.1,GCA_034858815.1,,,Complete Genome,817,1660290,1660290,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/815/GCA_034858815.1_ASM3485881v1,
HPGP_GLOBAL,HpGP-SPA-413,SAMN19990537,GCA_034858795.1,GCA_034858795.1,,,Complete Genome,1382,1674489,1674489,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/795/GCA_034858795.1_ASM3485879v1,
HPGP_GLOBAL,HpGP-SPA-414,SAMN19990538,GCA_034858775.1,GCA_034858775.1,,,Complete Genome,1351,1590677,1590677,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/775/GCA_034858775.1_ASM3485877v1,
HPGP_GLOBAL,HpGP-SPA-501,SAMN19990539,GCA_034858755.1,GCA_034858755.1,,,Complete Genome,955,1628105,1628105,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/755/GCA_034858755.1_ASM3485875v1,
HPGP_GLOBAL,HpGP-SPA-502,SAMN19990540,GCA_034858735.1,GCA_034858735.1,,,Complete Genome,1785,1576526,1576526,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/735/GCA_034858735.1_ASM3485873v1,
HPGP_GLOBAL,HpGP-SPA-503,SAMN19990541,GCA_034858715.1,GCA_034858715.1,,,Complete Genome,704,1635430,1635430,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/715/GCA_034858715.1_ASM3485871v1,
HPGP_GLOBAL,HpGP-SPA-504,SAMN19990542,GCA_034858695.1,GCA_034858695.1,,,Complete Genome,1100,1640813,1640813,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/695/GCA_034858695.1_ASM3485869v1,
HPGP_GLOBAL,HpGP-SPA-505,SAMN19990543,GCA_034858675.1,GCA_034858675.1,,,Complete Genome,996,1622317,1622317,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/675/GCA_034858675.1_ASM3485867v1,
HPGP_GLOBAL,HpGP-SPA-506,SAMN19990544,GCA_034858655.1,GCA_034858655.1,,,Complete Genome,1463,1594032,1594032,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/655/GCA_034858655.1_ASM3485865v1,
HPGP_GLOBAL,HpGP-SPA-507,SAMN19990545,GCA_034858635.1,GCA_034858635.1,,,Complete Genome,2185,1637369,1637369,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/635/GCA_034858635.1_ASM3485863v1,
HPGP_GLOBAL,HpGP-SPA-508,SAMN19990546,GCA_034858615.1,GCA_034858615.1,,,Complete Genome,1244,1628029,1628029,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/615/GCA_034858615.1_ASM3485861v1,
HPGP_GLOBAL,HpGP-SPA-509,SAMN19990547,GCA_034858595.1,GCA_034858595.1,,,Complete Genome,1332,1663455,1663455,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/595/GCA_034858595.1_ASM3485859v1,
HPGP_GLOBAL,HpGP-SPA-510,SAMN19990548,GCA_034858575.1,GCA_034858575.1,,,Complete Genome,1993,1611923,1611923,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/575/GCA_034858575.1_ASM3485857v1,
HPGP_GLOBAL,HpGP-SPA-601,SAMN19990549,GCA_034858555.1,GCA_034858555.1,,,Complete Genome,613,1667573,1667573,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/555/GCA_034858555.1_ASM3485855v1,
HPGP_GLOBAL,HpGP-SPA-604,SAMN19990550,GCA_034858535.1,GCA_034858535.1,,,Complete Genome,673,1572236,1572236,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/535/GCA_034858535.1_ASM3485853v1,
HPGP_GLOBAL,HpGP-SPA-606,SAMN19990551,GCA_034858515.1,GCA_034858515.1,,,Complete Genome,271,1684206,1684206,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/515/GCA_034858515.1_ASM3485851v1,
HPGP_GLOBAL,HpGP-SPA-607,SAMN19990552,GCA_034858495.1,GCA_034858495.1,,,Complete Genome,261,1678132,1678132,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/495/GCA_034858495.1_ASM3485849v1,
HPGP_GLOBAL,HpGP-SPA-609,SAMN19990553,GCA_034858475.1,GCA_034858475.1,,,Complete Genome,180,1643170,1643170,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/475/GCA_034858475.1_ASM3485847v1,
HPGP_GLOBAL,HpGP-SPA-610,SAMN19990554,GCA_034858455.1,GCA_034858455.1,,,Complete Genome,261,1629531,1629531,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/455/GCA_034858455.1_ASM3485845v1,
HPGP_GLOBAL,HpGP-SPA-611,SAMN19990555,GCA_034858435.1,GCA_034858435.1,,,Complete Genome,227,1666518,1666518,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/435/GCA_034858435.1_ASM3485843v1,
HPGP_GLOBAL,HpGP-SPA-701,SAMN19990556,GCA_034858415.1,GCA_034858415.1,,,Complete Genome,858,1642690,1642690,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/415/GCA_034858415.1_ASM3485841v1,
HPGP_GLOBAL,HpGP-SPA-702,SAMN19990557,GCA_034858395.1,GCA_034858395.1,,,Complete Genome,885,1598110,1598110,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/395/GCA_034858395.1_ASM3485839v1,
HPGP_GLOBAL,HpGP-SPA-703,SAMN19990558,GCA_034858375.1,GCA_034858375.1,,,Complete Genome,965,1581418,1581418,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/375/GCA_034858375.1_ASM3485837v1,
HPGP_GLOBAL,HpGP-SPA-704,SAMN19990559,GCA_034858355.1,GCA_034858355.1,,,Complete Genome,901,1623556,1623556,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/355/GCA_034858355.1_ASM3485835v1,
HPGP_GLOBAL,HpGP-SPA-705,SAMN19990560,GCA_034858335.1,GCA_034858335.1,,,Complete Genome,1065,1587290,1587290,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/335/GCA_034858335.1_ASM3485833v1,
HPGP_GLOBAL,HpGP-SPA-706,SAMN19990561,GCA_034858315.1,GCA_034858315.1,,,Complete Genome,196,1606265,1606265,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/315/GCA_034858315.1_ASM3485831v1,
HPGP_GLOBAL,HpGP-SPA-707,SAMN19990562,GCA_034858295.1,GCA_034858295.1,,,Complete Genome,175,1706700,1706700,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/295/GCA_034858295.1_ASM3485829v1,
HPGP_GLOBAL,HpGP-USA-408,SAMN19999413,GCA_034858275.1,GCA_034858275.1,,,Chromosome,4381,1043896,1643719,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/275/GCA_034858275.1_ASM3485827v1,
HPGP_GLOBAL,HpGP-USA-429,SAMN19999414,GCA_034858255.1,GCA_034858255.1,,,Chromosome,3693,922762,1661732,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/255/GCA_034858255.1_ASM3485825v1,
HPGP_GLOBAL,HpGP-COG-003,SAMN19959968,GCA_034858235.1,GCA_034858235.1,,,Complete Genome,759,1651203,1651203,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/235/GCA_034858235.1_ASM3485823v1,
HPGP_GLOBAL,HpGP-COG-004,SAMN19959969,GCA_034858215.1,GCA_034858215.1,,,Complete Genome,187,1615896,1615896,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/215/GCA_034858215.1_ASM3485821v1,
HPGP_GLOBAL,HpGP-COG-005,SAMN19959970,GCA_034858195.1,GCA_034858195.1,,,Complete Genome,157,1615998,1615998,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/195/GCA_034858195.1_ASM3485819v1,
HPGP_GLOBAL,HpGP-COG-006,SAMN19959971,GCA_034858175.1,GCA_034858175.1,,,Complete Genome,140,1669593,1669593,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/175/GCA_034858175.1_ASM3485817v1,
HPGP_GLOBAL,HpGP-COG-007,SAMN19959972,GCA_034858135.1,GCA_034858135.1,,,Complete Genome,775,1675311,1675311,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/135/GCA_034858135.1_ASM3485813v1,
HPGP_GLOBAL,HpGP-COG-008,SAMN19959973,GCA_034858115.1,GCA_034858115.1,,,Complete Genome,150,1619424,1619424,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/115/GCA_034858115.1_ASM3485811v1,
HPGP_GLOBAL,HpGP-COG-009,SAMN19959974,GCA_034858095.1,GCA_034858095.1,,,Complete Genome,155,1615918,1615918,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/095/GCA_034858095.1_ASM3485809v1,
HPGP_GLOBAL,HpGP-COG-010,SAMN19959975,GCA_034858075.1,GCA_034858075.1,,,Complete Genome,179,1641630,1641630,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/075/GCA_034858075.1_ASM3485807v1,
HPGP_GLOBAL,HpGP-COG-011,SAMN19959976,GCA_034858055.1,GCA_034858055.1,,,Complete Genome,171,1615559,1615559,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/055/GCA_034858055.1_ASM3485805v1,
HPGP_GLOBAL,HpGP-COL-002,SAMN19959977,GCA_034858035.1,GCA_034858035.1,,,Complete Genome,728,1606112,1606112,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/035/GCA_034858035.1_ASM3485803v1,
HPGP_GLOBAL,HpGP-COL-003,SAMN19959978,GCA_034858015.1,GCA_034858015.1,,,Complete Genome,4106,1695443,1695443,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/858/015/GCA_034858015.1_ASM3485801v1,
HPGP_GLOBAL,HpGP-COL-004,SAMN19959979,GCA_034857935.1,GCA_034857935.1,,,Complete Genome,244,1640744,1640744,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/857/935/GCA_034857935.1_ASM3485793v1,
HPGP_GLOBAL,HpGP-COL-005,SAMN19959980,GCA_034857625.1,GCA_034857625.1,,,Complete Genome,642,1662179,1662179,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/857/625/GCA_034857625.1_ASM3485762v1,
HPGP_GLOBAL,HpGP-COL-006,SAMN19959981,GCA_034857605.1,GCA_034857605.1,,,Complete Genome,243,1664661,1664661,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/857/605/GCA_034857605.1_ASM3485760v1,
HPGP_GLOBAL,HpGP-COL-008,SAMN19959982,GCA_034857585.1,GCA_034857585.1,,,Complete Genome,799,1665362,1665362,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/857/585/GCA_034857585.1_ASM3485758v1,
HPGP_GLOBAL,HpGP-COL-010,SAMN19959983,GCA_034857185.1,GCA_034857185.1,,,Complete Genome,783,1648675,1648675,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/857/185/GCA_034857185.1_ASM3485718v1,
HPGP_GLOBAL,HpGP-COL-102,SAMN19959984,GCA_034857035.1,GCA_034857035.1,,,Complete Genome,983,1687924,1687924,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/857/035/GCA_034857035.1_ASM3485703v1,
